comment_id,content,date,link,username,label
5ee6e8f20de922822de235e9d5674d45,Merhaba günaydınlar dostlar.. 😊,2022-02-01 10:01:32,http://t.me/borsayicozenadam/699,borsayicozenadam,
ac8e9ff405562ed85a7cea7495415997,#BIZIM 14.20 👈 💴,2022-02-01 10:01:54,http://t.me/borsatatlicisi/23741,borsatatlicisi,
6df39a95c6fbd16fc07b936718ad03de,#BIZIM Toplaaaaa Çabuk ol,2022-02-01 10:02:04,http://t.me/borsatatlicisi/23742,borsatatlicisi,
9fc3c87655ef59a338b01b0592b3a0ca,#BIZIM Başlıyoruz,2022-02-01 10:02:54,http://t.me/borsatatlicisi/23743,borsatatlicisi,
f471e069a94fd8703e797518764ef67b,14.22 👈 💴,2022-02-01 10:03:43,http://t.me/borsatatlicisi/23744,borsatatlicisi,
2961db9e31098c344ac9cd630b98bfeb,#BIZIM Toplaaaa 👈 💴,2022-02-01 10:03:50,http://t.me/borsatatlicisi/23745,borsatatlicisi,
6953b6cc6e48173c198c5654f083a169,#BIZIM Tavana gidiyoruzzzz,2022-02-01 10:04:43,http://t.me/borsatatlicisi/23746,borsatatlicisi,
f4b84a1bc1a5ba96c02d52d08714153b,#BIZIM Toplaaa 👈 Para 💴 kazannn,2022-02-01 10:05:02,http://t.me/borsatatlicisi/23747,borsatatlicisi,
508da7afcd2af8efe428d1e9535777d0,14.24 👈 💴,2022-02-01 10:05:08,http://t.me/borsatatlicisi/23748,borsatatlicisi,
8f213bac2d006a24c431a8b84d766c75,14.26 👈 💴,2022-02-01 10:05:15,http://t.me/borsatatlicisi/23749,borsatatlicisi,
8c9970cb5d5c8fdf475f1bcad10c94d2,Tavana gidiyoruzzzz,2022-02-01 10:05:29,http://t.me/borsatatlicisi/23750,borsatatlicisi,
ff82556a5cc87e920b960c52312d053a,14.28 👈 💪 🤝 💴 💴 💴,2022-02-01 10:05:57,http://t.me/borsatatlicisi/23751,borsatatlicisi,
06e1046af0be55774e6820b909b55c54,#BIZIM Toplaaaa Haydeee 👈 💴 💴 💴,2022-02-01 10:06:09,http://t.me/borsatatlicisi/23752,borsatatlicisi,
c618e927538a5ad789ec04147cf55760,"#tkfen geçen gün 22,62 den de alınır demiştim al satçılar uzun vade listemizde de var. 26 lirayı gördü. kısa sürede dolar bazında. yüzde 15 e yakın kazandırdı. kural belli uzun vadeciysen bakma al satçı ise, yükselirken sat",2022-02-01 10:06:33,http://t.me/husrevcantekin/4000,husrevcantekin,
d329ab9919536fb0ad24f337351fdadd,14.30 👈 ❤️ 💴 💴,2022-02-01 10:06:40,http://t.me/borsatatlicisi/23753,borsatatlicisi,
35ae439a7e1b49bd66e258bbe1891a34,Tavana gidiyor,2022-02-01 10:06:54,http://t.me/borsatatlicisi/23754,borsatatlicisi,
bf24e6658d5f6dee66f714111fed66a5,14.32 ❤️ ❤️ ❤️ ❤️ ❤️ 👈 💴 💴 💴 💴,2022-02-01 10:07:03,http://t.me/borsatatlicisi/23755,borsatatlicisi,
e19c671703b8bd365911f7ef11a03d33,#BIZIM Tavana gidiyoruz Toplaaa,2022-02-01 10:09:16,http://t.me/borsatatlicisi/23757,borsatatlicisi,
51e01a4b9cac8caa51af06c255e2cd14,#BIZIM Bu gün tavan yapmak istiyorum Lütfen 🙏 biraz destek ver Her beraber,2022-02-01 10:14:47,http://t.me/borsatatlicisi/23758,borsatatlicisi,
edbda4ee30e884d92a2f5edff98c4373,#BIZIM Tavana gidiyoruz Toplaaaa Para 💴 kazan 👈 💴,2022-02-01 10:17:13,http://t.me/borsatatlicisi/23759,borsatatlicisi,
f9a96f4379c7009e47d93f2f180095cd,#BIZIM 14.60 üzeri kopuş,2022-02-01 10:17:31,http://t.me/borsatatlicisi/23760,borsatatlicisi,
0c1bd3df762f6b3036571de57ed31cb9,#BIZIM Toplaaaaa Toplaaaa 40 TL Gidecek bu sene,2022-02-01 10:21:15,http://t.me/borsatatlicisi/23761,borsatatlicisi,
353369533e762486f5eeecddc5f60069,BEKLE SABIRLI OL PANİK YAPMA ASLA… 💪 ✈️ zamanı geldiğinde önü kesilmeyecektir… 👏,2022-02-01 10:22:52,http://t.me/borsayicozenadam/700,borsayicozenadam,
a057180b5dcac09adf96aaf8789d50c8,#BIZIM Tavana gidecek Toplaaaa 👈 💴,2022-02-01 10:32:27,http://t.me/borsatatlicisi/23762,borsatatlicisi,
b4b15310242bb26e1f5323815b0882d8,Nakit hazırla 💴,2022-02-01 10:40:21,http://t.me/borsatatlicisi/23763,borsatatlicisi,
cb2bcff86b64a6c488f2483e39047bcc,Endeks 2152 önemli direnci kırmaya gidiyor,2022-02-01 10:41:01,http://t.me/borsatatlicisi/23764,borsatatlicisi,
5e2127074a94bdce3be30cb01de57b8f,Endeksi Bankalar taşıyacakkkk,2022-02-01 10:41:14,http://t.me/borsatatlicisi/23765,borsatatlicisi,
d5d065158c94f58a7b86cf8da21cf7a5,#BIZIM Tavan olacakkkkk Toplaa,2022-02-01 10:41:31,http://t.me/borsatatlicisi/23766,borsatatlicisi,
7ee6aeb4abf9eb374bf50aa6fb06bd1c,#DARDL Bu ay 5 TL üstüne atacakkkk,2022-02-01 10:41:53,http://t.me/borsatatlicisi/23767,borsatatlicisi,
a020d8a18d01d18c5805158fad5b0047,#DGGYO Cuma günü tavan olacak,2022-02-01 10:42:07,http://t.me/borsatatlicisi/23768,borsatatlicisi,
bae1ff74260c8db98a35b2cba247a162,Nakit hazırla 💴 💴 💴,2022-02-01 10:42:24,http://t.me/borsatatlicisi/23769,borsatatlicisi,
328cfdd9c34093608330f9e1cc7f4634,NAKİT HAZIRLA 💴 💴 💴 💴,2022-02-01 10:43:21,http://t.me/borsatatlicisi/23770,borsatatlicisi,
3a02718df30f55bcf1ddb4bfc549be30,Çizeceğiz Tavana kadar Nakit 💴 hazırla,2022-02-01 10:43:45,http://t.me/borsatatlicisi/23771,borsatatlicisi,
f0ba104576d79febc70ab6c465add008,#NAKİTHAZIRLA,2022-02-01 10:46:29,http://t.me/borsatatlicisi/23772,borsatatlicisi,
b2cf0670c4c6eebf267fd1e52fc30dd9,#BIZIM Toplaaaaa,2022-02-01 10:52:12,http://t.me/borsatatlicisi/23773,borsatatlicisi,
04f9347d133850e905577bcc17496221,#BIZIM Tavan olacak toplaaa 👈 💴,2022-02-01 10:52:24,http://t.me/borsatatlicisi/23774,borsatatlicisi,
2efb9009d61bfd6657f5e51d69a5dbfe,#BIZIM Toplaaaaa 👈 💴,2022-02-01 10:53:57,http://t.me/borsatatlicisi/23775,borsatatlicisi,
745d3ad55094636aea49be6e3236e784,Sıralama.... #DARDL #BIZIM #ICBCT #DGGYO #MERKO,2022-02-01 11:05:23,http://t.me/borsatatlicisi/23776,borsatatlicisi,
b2677c715a9169407a710ba5adf7ffc2,Bu gün Bizimi tavan yapalım Toplaaaa,2022-02-01 11:05:42,http://t.me/borsatatlicisi/23777,borsatatlicisi,
bb33a5a3ef166a3f9f63666701c7c744,#DARDL Bu ay ceza bitecek ve 5 TL üstüne atacak Toplaaa,2022-02-01 11:06:03,http://t.me/borsatatlicisi/23778,borsatatlicisi,
5b9517e528a78b233daf85cf2b5f7b4d,#NAKİTHAZIRLA Bizim tavan olacak Toplaaa,2022-02-01 11:06:51,http://t.me/borsatatlicisi/23779,borsatatlicisi,
16ce9b52868d52746d8c9937908e4148,"Günaydın efendim, 3.25 hedefimizle #agyo takibimiz devam etmekte fazlası olsun eksiği olmasın",2022-02-01 11:08:23,http://t.me/tavancikadri/276,tavancikadri,
6b52fd124e65adf9f12a47e825d3265e,#BIZIM Toplaaaaa Tavana gidiyoruzzz,2022-02-01 11:08:39,http://t.me/borsatatlicisi/23780,borsatatlicisi,
11733941fd28e5e10bdc5376b9dbe261,#EUHOL CEZA GELMESİ İSTİYOR BİLEREK YAPILIYOR.. 😉 SANEL GİBİ ALIP BAŞINI GİTMESİ İÇİN 😊,2022-02-01 11:11:44,http://t.me/borsayicozenadam/701,borsayicozenadam,
5b95d9ee37be6b740d0625130d4b655b,#BIZIM Başlıyoruzzzzzx,2022-02-01 11:26:33,http://t.me/borsatatlicisi/23781,borsatatlicisi,
01c06b0b247fc4edcb2f341b4389c705,#BIZIM Başlıyoruzzzzz,2022-02-01 11:26:46,http://t.me/borsatatlicisi/23782,borsatatlicisi,
967084a39d8f1da94d01f06e9e9b3c29,#BIZIM Toplaaaa Bu gün tavan,2022-02-01 11:27:02,http://t.me/borsatatlicisi/23783,borsatatlicisi,
259026168247ccc139720b61ba9f94bb,#BIZIM Bu gün tavan olacakkkkk Toplaaa,2022-02-01 11:31:10,http://t.me/borsatatlicisi/23784,borsatatlicisi,
567706dfc91f5a425377d1216de58237,Dünkü para çıkışının neredeyse tamamı geri geldi. bu iyi,2022-02-01 11:38:36,http://t.me/husrevcantekin/4001,husrevcantekin,
5fbdf36e1345107162e0d925dab47f5f,#BIZIM 14.60 direnci kıracak Ve Tavana gidecekkkk Toplaaa Para 💴 kazan 💴,2022-02-01 12:04:04,http://t.me/borsatatlicisi/23785,borsatatlicisi,
9983901d8c8e1ce1aa303569f9b88ae4,#DARDL Bu ay 5 TL üstüne atacakkkk,2022-02-01 12:04:17,http://t.me/borsatatlicisi/23786,borsatatlicisi,
3053bec9732ffc1fcf18e80c071d5b7d,#DGGYO Çok gidecek çokkkk,2022-02-01 12:04:28,http://t.me/borsatatlicisi/23787,borsatatlicisi,
a6411474fe7ff54bad77e328da250024,#BIZIM Bu gün kaçırma 14.60 üzeri kopuş,2022-02-01 12:04:46,http://t.me/borsatatlicisi/23788,borsatatlicisi,
84bdcfb65a9abcdfdb6becd802901d5e,#BIZIM Toplaaaa 👈 💴,2022-02-01 12:04:55,http://t.me/borsatatlicisi/23789,borsatatlicisi,
86231bd3c1e324059ede6ad1173ab327,#DARDL BANK OF dün aldığı malı bu gün verdi O yüzden tahta (-) döndü Gün sonu güzel kapatacakkkkk Bu ay dardanel 5 TL üzeri olacak Toplaaa Burdan,2022-02-01 12:38:01,http://t.me/borsatatlicisi/23790,borsatatlicisi,
763c2e5ff525500134aad896ac21adf9,#BIZIM Bu gün tavan bekliyorum Topla Destek ver Hep beraber.. 🤝,2022-02-01 12:38:34,http://t.me/borsatatlicisi/23791,borsatatlicisi,
2300779ae34eb537e840c697d92353c1,#GARAN 14.50 TL gidecek Bu gün bankalar Endeksi taşıyacak Bu hafta bankaların bilançoları açıklanacak Güzel bilançolar gelecek bankalarda,2022-02-01 12:40:51,http://t.me/borsatatlicisi/23792,borsatatlicisi,
04c33b32a420562b705c3b23aa50423e,#BIZIM Kim destek veriyorsa Teşekkürler Ama bizim 40 TL gidecek Çünkü büyük haber düşecek Topla para 💴 kazan,2022-02-01 12:41:33,http://t.me/borsatatlicisi/23793,borsatatlicisi,
d80bb9e7c636e1d249bd79eafc1ac0af,#BIZIM 13.00 den sonra kopacak Toplaaa 👈 💴,2022-02-01 12:56:19,http://t.me/borsatatlicisi/23794,borsatatlicisi,
3aa9752c881770a02e1deed85122ce98,Başlıyoruz 👈 💴,2022-02-01 12:56:30,http://t.me/borsatatlicisi/23795,borsatatlicisi,
5721d97de8d740c3b1148ca004e3cf99,Bizim başladı 👈 😁,2022-02-01 13:03:25,http://t.me/borsatatlicisi/23796,borsatatlicisi,
39b5a8181e8d9bc38c6fcf677df48604,"#Asels 22,50 seviyesinden şu anda 21,74 seviyesine gerilemiş durumda. yeniden 22,50 seviyesine hareket görülebilir, çok fazla geri kaldı",2022-02-01 13:03:25,http://t.me/husrevcantekin/4002,husrevcantekin,
1ee3ec934fec099bfa7ce6cd0cffb249,Adamın aklını alırım 😁,2022-02-01 13:03:35,http://t.me/borsatatlicisi/23797,borsatatlicisi,
207a52548ed3c62d7be2b245165a1424,Çizzz Çizzzzz Tavana çizzzz,2022-02-01 13:03:47,http://t.me/borsatatlicisi/23798,borsatatlicisi,
f5671899d1f576c8ec59198d052b45b3,#BIZIM Toplaaa Çabuk ollll,2022-02-01 13:04:01,http://t.me/borsatatlicisi/23799,borsatatlicisi,
d36160b130545e1cb194e15bbe970e7f,#BIZIM 14.39 👈 ❤️ 💴,2022-02-01 13:05:59,http://t.me/borsatatlicisi/23800,borsatatlicisi,
174122f9baf6c3d80855e9bfdafee20b,Tavana gidiyoruzzzz,2022-02-01 13:06:13,http://t.me/borsatatlicisi/23801,borsatatlicisi,
91c9d948c6d67a65610055ef351f6ae6,#BIZIM 14.60 direnci kırınca Tavannnnnnn Toplaaaa Para 💴 kazan para,2022-02-01 13:08:55,http://t.me/borsatatlicisi/23802,borsatatlicisi,
e6852835d79885c91e4d17c3b76b99c8,#BIZIM Tavan yolcusu kalmasın 👈 💴,2022-02-01 13:25:07,http://t.me/borsatatlicisi/23803,borsatatlicisi,
8d11cd32756eaebaf101c77b58d39bbd,#BIZIM Bu gün tavan olacakkkkk Topla 👈 💴,2022-02-01 13:25:20,http://t.me/borsatatlicisi/23804,borsatatlicisi,
32ec0de516643a05c8db3c182617efcd,SELAMUN ALEYKÜM.,2022-02-01 13:41:42,http://t.me/borsa_king/1201,borsa_king,
180a8bf703d76d5bd8d97a39f282ea36,"BU HAFTA 8,50 ÜZERİ, HAFTAYA 10 LİRA DEMEYİ PLANLIYORUM.",2022-02-01 13:43:35,http://t.me/borsa_king/1202,borsa_king,
2693c70975c87b29de5cf1a66defe2bb,#BIZIM Tavan olacak Topla 👈 💴 Para 💴 kazan,2022-02-01 13:58:40,http://t.me/borsatatlicisi/23805,borsatatlicisi,
5f6a69360eeff6c42809569f78ad8805,YABANCI ŞİŞE SÜPÜRÜYOR.,2022-02-01 14:49:41,http://t.me/borsarobinhoodtrade/6876,borsarobinhoodtrade,
466ed63cfc144a4dc7ffa4a77fc76729,#BIZIM Hazırmışız???? Tavana çizelim mi????,2022-02-01 15:01:26,http://t.me/borsatatlicisi/23806,borsatatlicisi,
806c54e667ee0cdb54e5e144d1462e7f,#BIZIM Topla 👈 💴,2022-02-01 15:03:39,http://t.me/borsatatlicisi/23807,borsatatlicisi,
ce8a2586ebf9b06bb9b09cb42493f968,#BIZIM Daha bu fiyatlarda bulamazsın Tahta kopacak Topla 👈 💴,2022-02-01 15:07:43,http://t.me/borsatatlicisi/23808,borsatatlicisi,
2ad9f4702e05304fd9888c0b48cec1c5,#BIZIM 14.60 geçince tahta kopar Toplaaa Para 💴 Kazan,2022-02-01 15:08:30,http://t.me/borsatatlicisi/23809,borsatatlicisi,
e0d4c10e727c7001b4db4ffa57bf535a,#BIZIM Topla 👈 💴 Tahta kopacakkkkk,2022-02-01 16:02:10,http://t.me/borsatatlicisi/23810,borsatatlicisi,
0fbb08e93ea5cad0e54cb5eb0f926e94,"#Ekgyo 2,33 ucuzdur. bahsettiklerim arasında değil. Endeks 30 hissesi. Al satçılar için 2,50 yakın zaman hedefi olur",2022-02-01 17:06:22,http://t.me/husrevcantekin/4003,husrevcantekin,
281bdf4a48a3255a24c4e9238e59e6da,#EUHOL SABIRLI OL BENİ DİNLE 👂,2022-02-01 17:14:41,http://t.me/borsayicozenadam/702,borsayicozenadam,
a5518b1c7d85173952536dc84cf6f2dc,BORSAYI ÇÖZEN ADAM pinned « #EUHOL SABIRLI OL BENİ DİNLE 👂 »,2022-02-01 17:14:47,http://t.me/borsayicozenadam/703,borsayicozenadam,
f647d2d1dcbbaabc8a0956ff1f427e14,MESAJ ATAN DOSTLAR EMİRHAN1071 Dönüş yapılacaktır.. 🙏,2022-02-01 17:17:20,http://t.me/borsayicozenadam/704,borsayicozenadam,
37e1560e4c8eade4414990440a5b32ad,#EUHOL BÖYLE GÜZEL Mİ DOSTLAR ✈️ ✈️ ✈️ 😊 😊,2022-02-01 17:27:27,http://t.me/borsayicozenadam/705,borsayicozenadam,
de0c673cf217ed32a3a05f33097e7d28,BORSAYI ÇÖZEN ADAM pinned « #EUHOL BÖYLE GÜZEL Mİ DOSTLAR ✈️ ✈️ ✈️ 😊 😊 »,2022-02-01 17:27:33,http://t.me/borsayicozenadam/706,borsayicozenadam,
0f3eb091d028fd883aee45af78b50744,Sesli sohbet edelim biraz,2022-02-01 18:55:14,http://t.me/borsayicozenadam/707,borsayicozenadam,
298acc1576b0825d93a996cf83af7e33,Live stream started,2022-02-01 18:55:42,http://t.me/borsayicozenadam/708,borsayicozenadam,
3f301ec8bae86888b9cad607420185e4,Live stream finished (22 minutes),2022-02-01 19:17:42,http://t.me/borsayicozenadam/709,borsayicozenadam,
7d1b5e56864aa4b9f5402e2a3d8208fe,Endeks 2000 puan üzeri kapanış güzel oldu Bizim tam hızlanıyor Piyasa biraz saldı Daha önce söyledim Kristal bitti Dardanel başladı.. Dardanel bitince bizim 40 TL olacak... Çok net söyledim ve söylüyorum.. Bizim 40 TL gidecek Dardanel önce 5 TL üstüne atacak sonra 10 TL gidecek Para 💴 kazan Ben sizin para kazanmanızı istiyorum Yarın tam yol ileri .. Sakın unutma... İT ÜRÜR KERVAN YÜRÜR... İyi akşamlar ..,2022-02-01 19:49:10,http://t.me/borsatatlicisi/23811,borsatatlicisi,
76caead4759f18a3be4347620c4b9ccf,SANELDE YÜZDE 20 KAR GÖRMÜŞ EUHOL3.53 verdiğim 5.50 Gitmiş. GELİP EKİPTE Kİ ARKADAŞLARA YAZILAN BAK BÖYLE TAKİP BEN VE EKİBİM OLARAK İSTEMİYORUZ,2022-02-01 20:14:16,http://t.me/borsayicozenadam/710,borsayicozenadam,
f3338fa75895142c69262d2810b9429a,BUDA BENİ BİLENLERE GELSİN ASLA YANLIŞIMIZ OLMAZ 🙅‍♂️,2022-02-01 20:16:15,http://t.me/borsayicozenadam/712,borsayicozenadam,
994c23a3dfa8e04602aa1d057b8ecd35,#EUHOL 3.53 VERDİĞİM EUHOL YÜZDE 56 GİTTİ #Sanel ise 20 En düşük kar gördünüz SADECE 20 GÜNDE BUNLARI GÖRMEMEZLİKTEN GELEN İNSANLAR LAFIM SİZLER ASLA KAZANMASINIZ KAZANDIRAN BÖYLE GRUP VARSA BİZDE BİLELİM 😊 🤫 😱,2022-02-01 20:27:33,http://t.me/borsayicozenadam/713,borsayicozenadam,
7c06581dfcf88a05bc36e8d5ed44857c,BORSAYI ÇÖZEN ADAM pinned « #EUHOL 3.53 VERDİĞİM EUHOL YÜZDE 56 GİTTİ #Sanel ise 20 En düşük kar gördünüz SADECE 20 GÜNDE BUNLARI GÖRMEMEZLİKTEN GELEN İNSANLAR LAFIM SİZLER ASLA KAZANMASINIZ KAZANDIRAN BÖYLE GRUP VARSA BİZDE BİLELİM 😊 🤫 😱 »,2022-02-01 20:27:38,http://t.me/borsayicozenadam/714,borsayicozenadam,
f72eaac8bffa9254dfaa004558858d3d,01.19.2021 TOPLAM 13 günde sizlere YÜZDE 76 Kar gösterilmiştir…dostlar.. Sizlere kar yeri daima sizlere aittir dedim sesli sohbette söyledim.. 💪 😊 💸 💸,2022-02-01 20:37:02,http://t.me/borsayicozenadam/715,borsayicozenadam,
d14473c16545e2feda30784f73cb6ea5,Live stream started,2022-02-01 20:37:25,http://t.me/borsayicozenadam/716,borsayicozenadam,
2a6100b7c8b97679fc3132e966513177,Live stream finished (31 minutes),2022-02-01 21:09:23,http://t.me/borsayicozenadam/717,borsayicozenadam,
14365278c22859c41f4312fd1cb6c626,"Dostlar ... Bir çok şirket hisse geri alım programını devreye koyuyor... Bakın neden ? Borsamız çok ucuz kaldı .. Burada 10 tane hisse yazamam yazdığım her hissenin takibi bizim sorumluluğumuzda. Dostlar buna istinaden bu şirketleri takip edin kendi şirketleri ucuz kaldığı için lot alma kararı alıyorlar ... Şirket hemen hareket etmez lakin şirket sahibi lot alıyorsa oralarda dip oluşumları başlar ,bu ne demek bugün hareket etmez ama yarın veya ertesi gün sağlam bir tahtacı ile birlikte hareket etmek zorunda....yukarı yön hareketi yapmasa dahi aldığınız o fiyattaki lot hissenin dip fiyatlarıdır (borsada dip fiyat olduğuna inanmayan bir insanım lakin anlayacağınız dilden konuşuyorum) düşse dahi eski yerine gelmek zorunda...yoksa patron zarar eder...biliyorsunuz piyasa çakal dolu sizce zarar etmek isterler mi? Bu tür şirketlerde istisnai durum olmadığı sürece orta vadede zarar yazmaz diye düşünüyoruz... Her hisse geri alım programı açıklayan şirketler gidecek diye birşey yok Yazdıklarımız yanlış yere çekilmesin... Lakin istatistiklerde 10 tanesinden 8 tanesi gider ...birde şirket sağlam mı bunu da araştırmanız gerekir...",2022-02-01 23:28:16,http://t.me/derinkonsey/3588,derinkonsey,
bd0b3313d275d0529cba2e66b09ef09c,BİZLER PİYASANIN EN İYİSİYİZ VARSA KAZANDIRAN GRUP BİZDE TAKİP EDELİM SEN VE SENİN GİBİLERİ BAŞKA GRUPLARIN YÖNETİM EKİBİNDESİNİZ ÇEKEMİYORSUNUZ BİZLERİ O YÜZDEN GELİP BOYLE MESAJLAR ATIYORSUNUZ AMA MORALİMİZİ ASLA BOZMUYORUZ DURMAK YOK YOLA DEVAM 💪 💪 💪,2022-02-02 00:18:53,http://t.me/borsayicozenadam/718,borsayicozenadam,
473b6f8fe9ac16fff5a6f6ec04b71df8,HERKES KATILSIN LÜTFEN BİZLERİ KİMLER SEVİYO GÖRELİM,2022-02-02 00:22:22,http://t.me/borsayicozenadam/720,borsayicozenadam,
f6a74a4aefa9f1d729e24422df9943f0,Günaydın Dostlar ... Hayırlı İşler Bol kazançlar,2022-02-02 09:10:36,http://t.me/derinkonsey/3589,derinkonsey,
7530472c6e786a05ec69d24747c9854a,"Günaydın, güne pozitif başlıyoruz. Banka bilançoları gelmeye başladı. Ve dün gelen AKBNK bilançosu beklenenden gayet iyi. Buna paralel olarak diğer özel bankaların da paralel bir şekilde beklenti üstü kar açıkladıklarını görebiliriz. Bugün bankalar öncülüğünde yükseliş görebiliriz. Yabancı ilgisi olacak mı bunu gözlemleyeceğiz.",2022-02-02 09:44:23,http://t.me/husrevcantekin/4004,husrevcantekin,
58ee7ed0b592e247f45c262ab78ebfda,Günaydın... Güzel bir gün olacak 👈 Sıralama .. 1- DARDL 2- BIZIM 3- ICBCT 4- DGGYO 5- MERKO SAKİN VE YOLUMUZA DEVAM,2022-02-02 09:47:30,http://t.me/borsatatlicisi/23813,borsatatlicisi,
da6443548a2c5442c1c7b83913e345cd,BU GÜN... #DARDL toplayalım BU GÜN #BIZIM toplayalım Bu gün #ICBCT toplayalım Bu gün #DGGYO toplayalım,2022-02-02 09:48:27,http://t.me/borsatatlicisi/23814,borsatatlicisi,
ce647b85e253a7bffadec898cd43e1ad,Zorla yok Kafana göre Keyfine göre Canın nasıl isterse öyle takıl Ama sakın unutma.... Ben ne dersem o olacak Dardanel sıra bunda Sonra bizim 40 TL gidecek 1/2 ay sonra grşz..,2022-02-02 09:49:44,http://t.me/borsatatlicisi/23815,borsatatlicisi,
